@relation 351565053244395_set0_1_highlevelenv10m-weka.filters.unsupervised.attribute.Remove-R1-6

@attribute nmean numeric
@attribute nmode numeric
@attribute nmedian numeric
@attribute nstddev numeric
@attribute nmin numeric
@attribute nmax numeric
@attribute nrange numeric
@attribute lmean numeric
@attribute lmode numeric
@attribute lmedian numeric
@attribute lstddev numeric
@attribute lmin numeric
@attribute lmax numeric
@attribute lrange numeric
@attribute mf1mean numeric
@attribute mf1mode numeric
@attribute mf1median numeric
@attribute mf1stddev numeric
@attribute mf1min numeric
@attribute mf1max numeric
@attribute mf1range numeric
@attribute mf2mean numeric
@attribute mf2mode numeric
@attribute mf2median numeric
@attribute mf2stddev numeric
@attribute mf2min numeric
@attribute mf2max numeric
@attribute mf2range numeric
@attribute mf3mean numeric
@attribute mf3mode numeric
@attribute mf3median numeric
@attribute mf3stddev numeric
@attribute mf3min numeric
@attribute mf3max numeric
@attribute mf3range numeric
@attribute location{Location1,Location2,UnclassifiedLocations,UncommonLocation10,UncommonLocation11,UncommonLocation3,UncommonLocation5,UncommonLocation6,UncommonLocation7,UncommonLocation8,UncommonLocation9}

@data
60.803406,75.899515,55.343117,10.228321,50.603994,75.899515,25.295521,4.02364,4,4,0.031766,4,4.094892,0.094892,-11.276672,-12.300003,-11.200005,1.148239,-13,-9.800003,3.199997,-38.640278,-38.050064,-38.3797,0.692929,-39.74536,-37.67334,2.07202,21.18332,18.982574,21.714218,1.649126,18.519592,23.890274,5.370682,Location1
65.443,62.928763,62.928763,9.712775,51.150144,83.62658,32.476436,4.018923,4,4,0.031422,4,4.094892,0.094892,-14.32,-45.5,-14.300003,31.080874,-45.59999,17.199997,62.799987,-26.49063,-6.121918,-26.465515,20.281658,-47.185837,-5.933548,41.252289,5.886144,13.611893,6.157768,7.430162,-2.129746,14.074875,16.204621,Location1
72.934739,61.206401,72.41313,10.678256,51.663975,89.69994,38.035964,4.014206,4,4,0.03035,4,4.094892,0.094892,-39.769994,-38.5,-39.649994,1.257018,-41.399994,-38.299988,3.100006,-22.886541,-21.944702,-22.886544,0.967847,-24.864395,-21.756332,3.108063,13.565593,14.908264,13.056305,1.330697,11.759933,15.556458,3.796525,Location1
70.7122,61.061569,61.061569,12.543983,51.387478,85.94032,34.552842,4.02364,4,4,0.031766,4,4.094892,0.094892,-48.326661,-48.59999,-48.399994,0.268244,-48.799988,-47.899994,0.899994,-13.025557,-11.961288,-13.185669,1.073897,-14.315872,-11.772919,2.542953,-4.426176,-4.166901,-4.352097,0.657554,-6.667038,-2.96312,3.703919,Location1
64.721907,61.153322,61.153322,8.673373,49.484325,90.271809,40.787484,4.005241,4,4,0.014823,4,4.047168,0.047168,-48.589992,-48.59999,-48.59999,0.129998,-48.799988,-48.299988,0.5,-11.973842,-11.867096,-11.961288,0.186369,-12.620575,-11.772919,0.847656,-4.444697,-4.166901,-4.398399,0.640645,-6.481857,-3.333527,3.148331,Location1
81.039476,88.277725,88.277725,9.378516,58.879778,90.27314,31.393363,4.008576,4,4,0.018192,4,4.047168,0.047168,3.593328,-7.900009,-0.200004,11.58217,-7.900009,24.800003,32.700012,13.292405,-15.916992,9.041596,29.971408,-16.387909,73.27463,89.662539,24.624879,38.79854,27.77939,14.950577,1.01857,39.53932,38.52075,Location1
69.090831,69.334387,71.949516,6.318481,42.076074,76.191194,34.11512,4.009434,4,4,0.018867,4,4.047168,0.047168,-35.953333,-35.199997,-35.849999,0.69701,-37,-35.100006,1.899994,-1.92447,-1.601105,-1.883652,0.474472,-2.637116,-1.130188,1.506928,34.008138,34.539032,34.029747,0.489944,33.24266,34.816833,1.574173,Location1
76.135624,90.271543,81.90835,14.873223,42.076074,90.271543,48.195468,4.018923,4,4,0.031422,4,4.094892,0.094892,-32.129994,-45.299988,-36.949997,14.585514,-45.499985,7.199997,52.699982,6.137625,-26.08876,-0.565094,32.619232,-26.27713,53.778687,80.055817,12.50998,6.389252,7.268936,9.766146,-0.277786,32.501877,32.779663,Location1
89.323035,90.272608,90.272608,2.373552,76.280954,90.274737,13.993782,4.018923,4,4,0.031422,4,4.094892,0.094892,-11.400002,10.899994,-12.650002,17.081881,-38.200012,11.199997,49.400009,36.709526,28.255005,36.307678,6.927084,16.576263,58.1111,41.534837,15.287918,11.574738,15.556442,9.715205,-0.555573,53.98459,54.540162,UnclassifiedLocations
89.791874,90.274471,90.274471,2.091109,70.667814,90.274737,19.606923,4.018923,4,4,0.031422,4,4.094892,0.094892,-12.556673,-24.90001,-19.850007,14.50002,-25.600006,15.5,41.100006,34.998528,37.390778,37.343689,4.211627,21.944717,43.418518,21.473801,10.299971,0.555573,4.259499,11.467419,-0.555588,42.780243,43.335831,Location1
87.340209,87.4424,87.4424,3.934172,75.506382,90.273672,14.76729,4.01415,4,4,0.021615,4,4.047168,0.047168,-31.659997,-31,-30.899994,6.788991,-52.800003,-6.300003,46.5,30.527957,33.81183,33.67054,7.097692,10.454346,43.701065,33.246719,4.28728,-9.167206,0.509285,13.985747,-10.00058,27.501602,37.502182,Location1
84.597398,90.274471,86.592331,5.99778,69.274874,90.274471,20.999596,4.009434,4,4,0.018867,4,4.047168,0.047168,-35.909999,-43.299988,-33.199996,22.313556,-81.90001,34.19998,116.09999,1.189855,14.975143,5.60392,28.660073,-57.07509,69.318924,126.394014,17.646078,8.704193,13.1026,17.569783,-2.96312,53.243805,56.206925,Location1
87.584901,90.173557,90.173557,5.184691,69.358079,90.274737,20.916658,4.031569,4,4,0.038714,4,4.094892,0.094892,-47.859992,-11.300003,-16.799996,47.130441,-118.39998,-9,109.39998,-17.364257,-10.265976,-10.45433,15.048512,-41.817398,4.332413,46.149811,6.753475,-16.760223,-15.371254,28.05155,-19.16777,64.91115,84.07892,Location1
68.31871,68.302807,68.302807,5.142898,48.33281,73.451193,25.118382,4.035515,4,4.023584,0.039319,4,4.094892,0.094892,-11.546659,-11.399994,-11.599991,0.1668,-11.899994,-11.399994,0.5,6.065397,6.121918,6.121918,0.145096,5.745163,6.21608,0.470917,-35.934175,-36.113205,-35.92801,0.295672,-36.298386,-35.372406,0.92598,Location1
46.731776,42.076074,46.731776,4.655702,42.076074,51.387478,9.311404,98.448442,97.02327,91.49971,13.559791,83.3086,119.816925,36.508325,-27.039996,-26.199997,-26.199997,5.842352,-43.300003,-8.100006,35.199997,-17.982731,-8.005585,-8.193939,11.56779,-34.942017,2.637131,37.579148,-12.786739,-17.03801,-12.408112,4.138013,-19.815964,-7.222641,12.593323,Location1
61.958612,76.804632,49.993742,13.494778,48.497633,76.807141,28.309508,186.193541,265.9023,185.058885,77.883599,106.56284,265.9023,159.33946,-14.659997,-22,-14.549996,7.309615,-22.40001,-6.899994,15.500016,-13.866923,-20.908691,-13.797852,6.955194,-21.097061,-6.687012,14.410049,-31.4833,-22.871689,-31.529602,8.63064,-40.928284,-22.316101,18.612183,Location1
54.449394,51.077661,51.077661,4.197507,42.076074,58.899518,16.823444,250.485935,250.76442,250.76442,2.762371,244.95343,253.72148,8.76805,-5.859996,-5.899994,-5.899994,0.351756,-6.5,-5.199997,1.300003,-8.310111,-8.853241,-8.193954,0.485561,-9.041595,-7.346298,1.695297,-38.270731,-38.705948,-38.428146,0.570386,-39.16893,-36.85399,2.31494,Location1
49.661464,51.222028,50.332307,2.692734,42.076074,51.222028,9.145953,249.897977,250.76442,250.76442,2.633859,244.95343,253.72148,8.76805,-5.266661,-5.399994,-5.399994,0.250778,-5.899994,-4.699997,1.199997,-8.602081,-8.476501,-8.617775,0.180893,-8.947418,-8.193954,0.753464,-36.002079,-35.372406,-35.928002,0.548549,-37.31697,-35.187225,2.129745,Location1
49.670871,50.680522,50.680522,2.970789,42.076074,51.663975,9.587901,238.201103,233.7322,236.48834,4.577861,233.7322,247.8419,14.1097,-4.946659,-4.899994,-4.899994,0.304121,-5.699997,-4.299988,1.400009,-8.981952,-8.664871,-8.994507,0.288231,-9.512512,-8.288132,1.22438,-35.989733,-35.650208,-35.881707,0.655346,-37.502167,-34.261246,3.240921,Location1
51.734667,54.219262,51.6185,2.853398,42.076074,58.700063,16.623989,227.558233,231.00818,226.98539,4.470244,220.42575,233.7322,13.30645,-4.873325,-4.799988,-4.799988,0.27072,-5.599991,-4.399994,1.199997,-9.079276,-8.947418,-8.947418,0.388784,-9.795074,-8.382324,1.41275,-35.557611,-35.279816,-35.279816,0.791157,-37.131775,-34.353836,2.777939,Location1
47.441151,42.076074,42.076074,5.780093,42.076074,56.055475,13.9794,217.157849,223.02505,216.58731,5.354688,210.32819,225.65494,15.32675,-4.709993,-4.599991,-4.599991,0.267519,-5.399994,-4.299988,1.100006,-8.890909,-8.382324,-8.853241,0.473795,-9.889252,-8.193954,1.695298,-34.674841,-33.520447,-34.492729,1.090073,-36.761383,-33.427856,3.333527,Location1
51.564019,42.076074,46.858671,9.949144,41.9382,62.953526,21.015326,1958.885719,200.69312,1917.20261,1759.657887,196.04239,3805.6826,3609.64021,-4.629993,-4.5,-4.599991,0.280653,-5.099991,-4,1.099991,-9.302175,-9.229965,-9.229965,0.330479,-9.983429,-8.664871,1.318558,-35.532918,-35.09462,-35.326111,0.66856,-36.94658,-34.446426,2.500154,Location1
85.412565,90.205269,89.32222,9.191686,54.419715,90.205269,35.785554,425.968888,625.7233,583.22345,267.61845,4,625.7233,621.7233,9.496661,46.799988,20.149994,38.503821,-43.499985,47.499985,90.99997,-33.708208,-56.509995,-36.684395,23.404062,-57.451828,1.977829,59.429657,-15.858933,-6.296646,-6.713333,16.6317,-44.724792,11.111755,55.836547,Location1
76.25249,87.177724,70.056733,10.589257,56.096414,87.939322,31.842908,4.014206,4,4,0.03035,4,4.094892,0.094892,67.313317,81.69998,71.499978,20.354401,-17.699997,81.69998,99.399977,-0.470921,-16.387909,-5.462639,19.716796,-16.482086,78.07799,94.560076,-32.924738,-33.79825,-34.539024,11.879433,-39.168915,17.22322,56.392135,Location1
88.702802,90.273672,89.126699,1.806352,81.874036,90.273672,8.399637,4.018227,4,4,0.034989,4,4.094892,0.094892,12.746664,1.100006,1.75,24.536509,-10.899994,70.09999,80.999984,16.450684,8.476501,17.471009,5.946359,5.933548,31.363037,25.429489,44.261813,38.520737,38.520737,12.934621,36.113205,83.89372,47.780515,UncommonLocation3
85.111183,90.274737,84.459488,5.341911,75.577489,90.274737,14.697247,4.023654,4,4,0.0335,4,4.094892,0.094892,13.153335,10,9.400009,20.851136,-8.600006,53.5,62.100006,27.573739,8.288132,32.964165,16.834694,7.534668,50.57643,43.041762,34.44026,40.002304,36.715088,17.102236,13.05629,75.37474,62.31845,UncommonLocation3
89.510469,89.837875,89.837875,0.851237,86.338269,90.136863,3.798594,4.008576,4,4,0.018192,4,4.047168,0.047168,20.633333,-4.300003,5.25,30.286175,-5.100006,72.90001,78.000016,19.948027,33.340897,23.122002,14.145957,-4.991715,33.717636,38.709351,31.057351,25.186646,25.788529,8.291269,21.297531,49.44731,28.149779,UncommonLocation3
77.155864,73.404917,73.404917,5.71484,66.737196,85.606558,18.869362,4.005896,4,4,0.015599,4,4.047168,0.047168,41.499997,63.5,63.199997,41.521501,-4.399994,141.09999,145.499984,37.842863,46.526566,46.43239,10.564511,23.734192,59.90059,36.166398,8.630134,-19.723343,5.185478,29.56938,-20.741928,64.72598,85.467908,Location2
76.928742,75.889761,75.889761,8.191231,55.132722,90.273672,35.14095,53.237196,4,7.988088,61.001515,4,131.59763,127.59763,3.649998,1.800003,1.800003,5.865362,-12.800003,15.899994,28.699997,-2.068895,-29.196838,-10.642708,28.85693,-29.761917,69.69566,99.457577,-22.393267,-33.335266,-28.381264,12.02251,-35.09462,-2.03714,33.05748,Location2
77.329909,79.547155,76.904442,4.533489,49.307657,79.547155,30.239498,178.436135,231.00818,233.7322,110.877715,4,262.80338,258.80338,13.313334,-3.899994,10.25,19.74279,-5.399994,62.100006,67.5,5.12986,-36.919846,3.20224,41.952966,-37.202408,55.37979,92.582198,1.003147,-17.96399,-3.703911,20.754679,-19.538162,47.132355,66.670517,Location2
89.022108,90.05837,90.05837,3.846424,48.33281,90.256088,41.923278,4,4,4,0,4,4,0,10.666665,18.399994,17.899994,9.784044,-7.199997,21.5,28.699997,31.557694,32.86998,32.728707,6.534223,17.42392,52.554306,35.130386,-0.46608,-2.592743,5.648468,11.097711,-21.204926,9.537582,30.742508,Location2
69.57706,71.154955,71.154955,5.138406,42.076074,81.078463,39.002389,4.011792,4,4,0.020424,4,4.047168,0.047168,26.506671,35.600006,26.75,8.975559,17.199997,35.699997,18.5,87.926424,87.87305,87.87305,0.143218,87.68468,88.155594,0.470914,10.161085,6.204071,10.046883,4.055392,5.555878,14.723084,9.167206,Location2
69.226371,87.460816,65.661499,17.724577,50.731169,87.460816,36.729647,4.011792,4,4,0.020424,4,4.047168,0.047168,25.399999,18.800003,18.800003,11.465046,18.199997,51.199997,33,25.194046,38.803543,38.426803,26.51783,-34.376923,38.991913,73.368836,14.63973,13.797089,14.028587,3.278314,3.148315,19.260376,16.112061,Location2
72.885654,74.758158,74.758158,10.371213,42.076074,89.488696,47.412622,4.029198,4,4,0.043937,4,4.143179,0.143179,6.366665,15.399994,6.5,8.987854,-2.800003,15.5,18.300003,40.310473,40.87558,40.263382,0.480244,39.651184,41.063934,1.41275,15.365074,15.834229,15.278648,0.504882,14.630478,16.204636,1.574158,Location2
62.652098,70.6729,70.6729,9.775099,49.24796,73.425309,24.177349,4.01415,4,4,0.021615,4,4.047168,0.047168,14.009997,12.5,13.899994,1.520383,12.199997,15.899994,3.699997,40.037335,39.839554,40.027924,0.187342,39.74536,40.593018,0.847658,15.831151,17.03801,15.880539,1.13748,14.074875,17.223206,3.148331,Location2
70.29567,63.956634,63.956634,10.176079,51.663975,82.819583,31.155608,4.005896,4,4,0.015599,4,4.047168,0.047168,13.866668,14.599991,13.850006,0.628396,12.900009,14.899994,1.999985,38.844349,39.93373,38.850632,1.229606,37.2966,40.31047,3.01387,16.426867,15.834229,16.389832,0.575106,15.18605,17.408417,2.222367,Location2
80.044971,90.274471,80.303002,12.983413,48.232394,90.274471,42.042077,4.015769,4,4,0.029538,4,4.094892,0.094892,24.863337,24.199997,24.199997,4.921482,11.5,37.40001,25.90001,39.283869,41.15811,41.111015,4.796469,31.83397,58.39366,26.55969,10.17342,11.482132,11.667328,6.810645,-10.278351,23.797668,34.076019,Location2
62.894516,62.928763,62.928763,7.569928,50.831585,73.021682,22.190097,4.021025,4,4,0.032447,4,4.094892,0.094892,19.386666,20.300003,19.349998,0.963236,18,20.899994,2.899994,38.216456,38.050064,38.238434,0.346208,37.2966,38.89772,1.60112,12.692087,12.685913,12.685913,0.819872,11.204346,15.649048,4.444702,Location2
65.807958,63.856922,63.856922,8.801669,48.755011,84.423066,35.668055,7.265565,4,4.023584,8.928408,4,36.242,32.242,16.219996,10.799988,15.549996,5.503302,10.599991,22.399994,11.800003,38.596329,38.615173,38.615173,0.351898,37.861694,39.462814,1.60112,15.818817,23.612473,16.760231,8.016795,6.01886,24.07547,18.05661,Location2
69.324479,84.1903,75.895336,13.320996,49.910887,84.1903,34.279414,4.020294,4,4,0.03453,4,4.094892,0.094892,-2.093333,2.100006,-1,4.476007,-7.5,2.699997,10.199997,38.112863,36.63733,38.050072,1.513069,36.26059,40.31047,4.04988,20.433278,22.686493,20.371552,2.339188,16.94542,23.14949,6.20407,Location2
71.685299,60.788282,63.634907,13.961319,48.691378,90.273938,41.58256,4.012864,4,4,0.021007,4,4.047168,0.047168,16.226664,5.699997,7.700005,19.161486,5.699997,86.5,80.800003,4.53336,46.05565,17.329727,43.778389,-57.26346,46.338196,103.601656,25.310106,22.964294,22.871697,15.870676,-9.0746,58.15152,67.22612,Location2
68.829336,78.279454,64.747848,9.593574,51.549836,78.279454,26.729618,4.021025,4,4,0.032447,4,4.094892,0.094892,8.213331,-1.100006,-0.800003,13.998397,-4.199997,35.699997,39.899994,43.94908,45.019623,44.87835,3.408993,33.81183,50.011353,16.199523,20.775892,25.557037,24.214364,6.184156,8.704193,26.112625,17.408432,Location2
67.332,86.376704,53.86884,16.876188,51.245857,86.376704,35.130847,4.011792,4,4,0.020424,4,4.047168,0.047168,-4.290006,10.599991,-4.350006,14.784367,-19.300003,10.799988,30.099991,40.09698,36.072205,40.075005,4.076442,35.789673,44.360336,8.570663,20.58143,30.001724,20.695633,9.429602,10.648758,30.372131,19.723373,Location2
72.17119,90.249152,63.796914,17.813331,49.938593,90.249152,40.310559,4.018923,4,4,0.031422,4,4.094892,0.094892,-3.196663,16.600006,-0.150002,20.037212,-27.5,16.90001,44.40001,42.002625,41.440674,41.534836,2.460511,36.35475,49.634613,13.279863,13.235329,10.00058,10.463562,5.930364,6.296661,27.501587,21.204926,Location2
78.988553,87.750644,78.851074,9.846585,51.6185,87.750644,36.132144,4,4,4,0,4,4,0,14.276668,16.300003,16.300003,5.403992,-4,19.09999,23.09999,43.40282,41.62903,41.62903,5.485916,39.08609,62.443542,23.357452,13.395831,10.833954,11.296944,3.917696,10.185776,24.353256,14.16748,Location2
68.914207,69.196893,69.196893,8.229878,54.854503,90.269945,35.415443,4.009434,4,4,0.018867,4,4.047168,0.047168,23.213332,17.800003,23.699997,5.085449,17.800003,28.699997,10.899994,-11.961272,-15.916962,-12.385094,4.163347,-16.858795,-7.252121,9.606674,30.785729,20.278946,30.835114,10.259972,19.630753,42.132065,22.501312,Location2
75.935406,79.048099,77.660526,4.512083,60.788282,79.048099,18.259816,4.017203,4,4,0.03045,4,4.094892,0.094892,18.85666,36.899994,32.799995,18.96118,-6.5,37.399994,43.899994,12.89057,-20.43776,9.983444,33.399779,-20.531952,75.723404,96.255356,10.969762,1.018555,6.389244,11.620972,-0.555588,32.131485,32.687073,Location2
79.715421,90.273938,79.762552,10.597541,59.007297,90.273938,31.266641,14.177953,4,8.235623,11.549846,4,32.232937,28.232937,19.300001,17.5,17.5,7.451037,7.700012,37.59999,29.899978,44.966261,39.180252,39.604096,13.852013,18.742477,77.23035,58.487873,15.902154,14.908264,14.815674,8.409299,2.222351,33.983444,31.761093,Location2
76.98557,72.321104,75.559736,13.035834,55.903692,90.272874,34.369182,4.015769,4,4,0.029538,4,4.094892,0.094892,-0.066665,10,6.900002,12.997598,-36.899994,10.600006,47.5,32.166747,26.653885,26.889336,7.286681,15.069336,45.208008,30.138672,8.3369,32.687057,16.528725,25.056963,-35.2798,32.779663,68.059463,Location2
66.404636,74.799354,71.343825,10.153803,50.021185,81.238093,31.216907,4.010482,4,4,0.01961,4,4.047168,0.047168,26.613337,13.800003,26.550003,12.800903,13.600006,39.800003,26.199997,15.964075,40.122086,16.105354,24.102107,-8.476501,40.31047,48.786971,10.583944,-2.407547,10.60247,13.06351,-3.240921,24.168045,27.408966,Location2
73.614573,89.083782,64.396928,14.426271,50.806589,89.083782,38.277193,4.005241,4,4,0.014823,4,4.047168,0.047168,40.45,47.699997,44.299995,8.190063,26.199997,48.300003,22.100006,-11.333384,-15.728592,-14.692589,6.902555,-16.011154,6.310257,22.321411,30.674609,21.204926,24.584748,15.081415,20.741928,76.0229,55.280972,Location2
62.469049,54.854503,54.854503,11.053043,48.723253,83.467222,34.743969,4.0197,4,4,0.030307,4,4.094892,0.094892,5.300006,-4.799988,5.150002,10.243793,-5.5,16.100006,21.600006,45.098124,50.576447,45.113823,5.498725,39.368637,50.85901,11.490373,11.624121,7.03743,11.667335,4.627972,6.389252,16.760223,10.370971,Location2
63.489556,73.8587,58.958472,10.036014,48.530225,77.712877,29.182652,4.017203,4,4,0.03045,4,4.094892,0.094892,12.463335,14.800003,14.800003,5.244202,1.699997,18.699997,17,47.565723,50.85901,50.764816,6.928012,30.703766,61.69008,30.986314,10.89569,15.741653,13.797089,6.228672,-1.11116,16.389832,17.500992,Location2
75.470111,56.096414,68.562696,15.146333,42.076074,90.27101,48.194936,4.011792,4,4,0.020424,4,4.047168,0.047168,2.273333,6.199997,6,8.349929,-16.199997,26.90001,43.100007,40.467435,42.947586,42.75923,7.885844,11.490356,63.00865,51.518294,1.392053,10.741348,8.657906,10.131396,-16.667633,11.01915,27.686783,Location2
78.22205,88.993578,73.011381,10.756964,56.028074,88.993578,32.965504,4.014206,4,4,0.03035,4,4.094892,0.094892,9.236665,3.800003,6.149994,9.911895,-6.800003,41.399994,48.199997,26.066808,36.731506,37.579155,22.259033,-10.454346,56.227448,66.681794,33.140802,18.334396,27.03859,18.097604,7.500412,66.94832,59.447908,Location2
61.38452,60.914281,60.914281,8.291674,49.39644,80.278642,30.882202,4.017203,4,4,0.03045,4,4.094892,0.094892,1.90667,5.800003,1.850006,3.65604,-2.199997,5.800003,8,47.179569,47.28003,47.232934,0.245521,46.71492,47.56259,0.84767,12.707521,13.148895,12.778519,0.872482,11.296936,14.445282,3.148346,Location2
57.387738,61.213957,56.000587,3.868737,51.641267,64.136518,12.49525,4.010482,4,4,0.01961,4,4.047168,0.047168,0.65666,1.799988,0.849998,1.231713,-1.300003,2.399994,3.699997,47.496664,47.468414,47.468414,0.126711,47.280045,47.84514,0.565095,14.398982,14.445282,14.445282,0.323211,13.519302,15.09346,1.574158,Location2
66.978804,62.93496,62.93496,11.013698,48.164799,83.354615,35.189816,4.009434,4,4,0.018867,4,4.047168,0.047168,3.189994,3.899994,3.149994,0.642574,2.099991,4,1.900009,47.499804,47.468414,47.468414,0.131708,47.280045,47.93933,0.659285,13.911299,13.704498,13.982285,0.297355,13.519302,14.723084,1.203781,Location2
68.025577,55.9176,55.9176,16.242836,50.448885,90.178132,39.729248,10.630402,4,4,20.907353,4,76.74519,72.74519,9.913331,13.400009,9.999993,3.642965,5.5,14,8.5,45.003943,45.96147,44.972549,0.930168,43.983627,46.055664,2.072037,6.966452,-2.777939,7.037445,9.987926,-4.166901,17.593613,21.760514,Location2
80.10184,77.556638,77.556638,5.282295,49.628853,85.223829,35.594977,4.017203,4,4,0.03045,4,4.094892,0.094892,17.136664,15.099991,17.199997,2.12077,14.599991,19.800003,5.200012,41.993216,43.041794,42.005776,1.048988,40.68721,43.230164,2.542954,12.639621,11.759949,12.54702,1.026335,11.111755,14.07489,2.963135,Location2
66.458037,64.006064,64.006064,4.723353,55.238557,71.74299,16.504433,4.010482,4,4,0.01961,4,4.047168,0.047168,17.569996,18.299988,17.899994,0.978478,15.700012,18.59999,2.899978,44.134313,39.839554,39.933739,8.236512,36.354767,57.92276,21.567993,22.201896,11.667328,14.769371,13.183833,10.833954,46.85457,36.020616,Location2
72.047865,55.973013,64.438753,15.798906,50.343918,90.271543,39.927625,4.017758,4,4,0.03299,4,4.094892,0.094892,4.943328,19.399994,17.899994,16.806817,-19.90001,26.800003,46.700013,55.593276,64.23302,62.16098,8.930735,37.67334,64.79813,27.12479,21.905586,19.16777,20.093758,5.715361,13.797104,32.964874,19.16777,Location2
56.763944,62.910143,56.110017,6.808435,42.076074,72.47532,30.399246,4.007861,4,4,0.017578,4,4.047168,0.047168,25.006665,24.800003,25,0.239349,24.59999,25.59999,1,-31.127578,-31.551407,-31.174668,0.411795,-31.645584,-30.51538,1.130204,25.915078,25.649628,25.92743,0.35682,25.18663,26.483017,1.296387,Location2
64.607523,50.955494,66.563513,14.148369,50.955494,86.465455,35.509961,163.472763,4,255.2174,123.558664,4,262.80338,258.80338,-0.560005,10.899994,-0.400002,11.503176,-12.600006,11.399994,24,-44.215922,-49.069504,-44.313249,4.70205,-49.16368,-39.086075,10.077605,-9.198066,-21.112335,-9.306099,11.962668,-22.22351,4.259506,26.483016,Location2
59.935361,58.307997,58.307997,2.561613,50.343918,62.903928,12.56001,4.004288,4,4,0.01356,4,4.047168,0.047168,35.523338,47.100006,35.550003,11.398763,23.700012,47.300003,23.599991,-0.069058,32.39908,0.000006,32.468901,-33.15251,32.775803,65.928313,25.828647,17.501007,25.557023,8.425326,16.852814,35.187225,18.334411,Location2
71.71879,59.007297,73.96027,14.586808,51.503757,90.274737,38.77098,4.018923,4,4,0.031422,4,4.094892,0.094892,20.473342,15.200012,20.500008,5.209219,15,25.90001,10.90001,32.223262,32.587433,32.163613,0.343678,31.6456,32.775803,1.130203,18.497972,21.11232,18.473274,2.399543,15.649048,21.482712,5.833664,Location2
